bilayers,density,packing_fraction,mean_wt_CN_3,std_dev_wt_CN_3,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,min_MeanBondLength,max_MeanBondLength,mean_BondLengthVariation,lattice_constant,Area,static_dielectric_constant,layer_thickness,avg_surf_NN_thickness,mean_surf_Z,mean_surf_period,mean_surf_group,mean_surf_mass,mean_surf_kai_P,mean_surf_kai_A,mean_surf_EA,mean_surf_IE1,mean_surf_Rvdw,mean_surf_Rcov,mean_surf_MP,mean_surf_BP,mean_surf_Cp_g,mean_surf_Cp_mol,mean_surf_rho,mean_surf_E_fusion,mean_surf_E_vapor,mean_surf_Thermal_Cond,mean_surf_Ratom,mean_surf_Mol_Volume,mean_surf_Elemental_polarizability,mean_surf_Z_NN,mean_surf_period_NN,mean_surf_group_NN,mean_surf_mass_NN,mean_surf_kai_P_NN,mean_surf_kai_A_NN,mean_surf_EA_NN,mean_surf_IE1_NN,mean_surf_Rvdw_NN,mean_surf_Rcov_NN,mean_surf_MP_NN,mean_surf_BP_NN,mean_surf_Cp_g_NN,mean_surf_Cp_mol_NN,mean_surf_rho_NN,mean_surf_E_fusion_NN,mean_surf_E_vapor_NN,mean_surf_Thermal_Cond_NN,mean_surf_Ratom_NN,mean_surf_Mol_Volume_NN,mean_surf_Elemental_polarizability_NN,Y_Corr
BMDS_AsWSb-SbWAs_173,65.7482716931,3.0640238507,0.6207628648,0.3983724066,2,2,8,0.7668848145,1.1189566571,0.321888733,3.2338679859,9.056621506,20.419776,3.89021,2.8217572673,164.9272672805,16.1693399295,48.5080197884,393.7557659622,6.6294293711,6.415994084,333.7351761441,2697.0459002339,6.6617680509,4.5274151802,2922.7052082895,6014.9944537591,0.6694106731,81.5904892841,21.6572139015,63.7071993221,219.8060070011,0.7858299206,430.1044421236,5.8795E-05,139.0563233934,74.3789636755,3.2338679859,29.104811873,200.7585245642,1.0024990756,1.6622081447,79.5531524529,206.9675510971,0.3880641583,0.3233867986,9026.4369995815,12831.9881680195,0.2425400989,3.1045132665,40.5947448269,49.4781801841,1146.7619264772,4.8411003749,194.0320791535,2.79115145862339E-05,80.8466996473,0.487
BMDS_CdI2-CdI2_676,29.4713915907,1.8700197956,0,0,2,3.3333333333,10,0.6600651965,1.1699674017,0.3147512765,4.4798684602,20.0694559562,2.083081,3.50228,2.8432019582,237.4330283907,22.399342301,76.1577638234,571.6312155218,11.9164501041,10.5680096976,1322.4571694516,4517.4993552677,8.8701395512,6.0926211059,1733.0371138292,2049.0918336964,0.9586918505,243.8392402888,22.1305501934,34.7637792512,93.6292508182,0.0201146094,515.1848729232,0.0001150833,147.3876723406,22.399342301,0,22.399342301,68.044722042,4.3454724064,3.7586096381,1322.4571694516,629.8695055044,0.895973692,0.1791947384,928.9903225921,2609.9713649137,0.0761577638,127.2730629543,16.6203119873,6.5406079519,353.7752123022,4.3163980601,206.0739491693,5.68674502338042E-05,58.6862768286,0.014
BMDS_BiNbAs-AsNbBi_286,62.0307602283,3.5984849404,0.7185141935,0.2597059683,1.6666666667,2,8,0.7720901643,1.1209275621,0.3085139336,3.4325930816,10.2041492982,15.621845,4.00693,2.5593714089,113.2755716916,13.7303723263,51.4888962234,257.1753658196,7.4830529178,7.5894633033,267.7422603619,3250.6656482402,6.3502972009,4.1191116979,3741.5264589037,3044.7100633464,1.1293231238,84.5790935297,19.6584605781,95.0828283593,111.2160158426,1.7231617269,391.3156112982,4.49051826930072E-05,102.9777924469,27.4607446525,3.4325930816,34.3259308156,61.7345000533,1.9909039873,2.7495070583,27.8040039607,1012.2716997529,1.1327557169,1.2357335094,5698.1045153946,14176.6094268552,0.2196859572,0.1373037233,9.7588621309,3.0893337734,2257.616469744,0.1201407579,288.3378188513,7.69244109578268E-06,233.4163295463,1.205
BMDS_Ni2Te2-Ni2Te2_583,42.7260178241,3.0109465233,0.5516624724,0.4483375276,2,2,9,0.6968547101,1.30314529,0.2729733625,4.0841448003,14.4453467609,52.596997,3.53628,2.4422915861,212.3755296146,20.4207240014,65.3463168045,518.2963538073,8.5767040806,8.813584479,776.8043410134,3550.3470748843,8.4133382886,5.5952783764,2951.4480813711,5150.1065931543,0.8249972497,105.0850457112,25.4850635538,71.4725340049,206.7802512382,0.0959774028,502.3498104346,8.35166770209462E-05,155.1975024107,98.0194752067,4.0841448003,24.5048688017,277.6046314633,0.7759875121,1.1353922545,319.380123382,539.9239425971,0.367573032,0.8168289601,4105.9541335145,7861.9787405409,0.9883630417,1.3886092321,10.8964983271,1.2252434401,1334.9844108679,3.608341931,106.1877648073,5.66021627870944E-05,44.9255928031,5.801
BMDS_Bi2Ti-Bi2Ti_372,80.7981551014,4.7849130989,0.5197195741,0.3674972352,2,2,7.3333333333,0.8157589105,1.0921205449,0.2823662647,3.3439004917,9.6833466743,19.100978,4.68201,3.0343922945,277.5437408124,20.0634029503,50.1585073757,698.809662319,6.7546789933,6.7212399883,304.9637248445,2350.7620456764,6.9218740179,5.0158507376,1820.4194276902,6142.7452032823,0.40795586,85.3363405486,32.703346809,36.4485153597,598.5581880172,0.2631649687,478.1777703154,7.14524657069875E-05,160.5072236024,203.9779299947,6.6878009834,36.7829054089,538.747177482,1.605072236,2.1066573098,279.5500811075,147.8004017338,0.1337560197,0.0668780098,4670.0914267306,5761.5405472267,1.3442479977,1.5381942262,17.6323872928,26.0824238354,823.2683010605,0.469149239,110.3487162266,3.59368985844718E-05,173.8828255692,0.038
BMDS_SbTaAs-AsTaSb_101,58.3470637355,2.9692086776,0.7147568947,0.3201833715,2,2,7.6666666667,0.7500699865,1.129868423,0.3236016088,3.4246380364,10.1567147236,17.746133,3.82149,2.5591321437,113.0130552018,13.6985521457,51.3695705463,256.5793611093,7.4657109194,7.5718746985,267.1217668406,3243.1322204879,6.3355803674,4.1095656437,3732.8554596956,3037.6539383028,1.126705914,84.3830812173,19.6129020346,94.8624736088,110.9582723799,1.7191682943,390.4087361517,4.48011147924203E-05,102.7391410925,136.9855214567,6.8492760728,34.2463803642,363.1016998407,2.3287538648,2.9828597297,160.9579877116,636.9826747737,1.2671160735,1.3013624538,7534.2036801196,16588.9466484088,0.6472565889,2.4657393862,37.4073212718,28.4244957023,2412.9999604601,0.2499985767,294.5188711319,7.47256019546407E-06,150.6840736024,2.536
BMDS_TeZrSe-SeZrTe_285,39.6816481315,2.6853857801,0.7366358036,0.3688519555,2,2.6666666667,7.3333333333,0.7221194277,1.1440568059,0.2998445528,3.8161465123,12.611886075,8.589191,3.53888,2.7031642153,129.7489814176,15.2645860491,61.0583441965,301.3229286097,9.7311736063,9.2885006109,744.1485698948,3590.9938680564,7.2506783733,4.5030528845,1885.1763770668,3655.8683587652,1.2249830304,96.788923991,18.3900100427,20.6071911663,100.4409762032,0.0778493889,393.0630907649,6.25275606037242E-05,110.2866342049,22.8968790737,3.8161465123,45.7937581474,46.8012208266,4.655698745,4.2511872147,587.30494824,1148.2784855454,1.2593283491,1.7554273956,6235.5834010672,14211.3296117344,0.1640943,0.0114484395,6.4569198988,59.5318855916,2152.9935392987,0.7884158694,393.0630907649,9.05953182015509E-06,317.1217751706,0.106
BMDS_SeWTe-TeWSe_360,64.0843143837,2.7847735049,0.6469889908,0.4306062115,2,2.6666666667,8,0.7357841617,1.1347465826,0.3122513888,3.4332446481,10.2078869013,6.922722,3.49251,2.7252903434,178.5287217007,17.1662232405,54.9319143695,435.6941954437,7.209813761,7.4089419506,653.0031320669,2984.5195725855,7.0724839751,4.7035451679,2481.0685773895,4329.3215012428,0.6935154189,88.3373847954,21.4234466041,60.0817813416,173.8251765328,0.0806812492,422.2890917152,7.02064198088129E-05,130.4632966275,75.531382258,3.4332446481,34.3324464809,195.4735006614,0.8926436085,2.3620723179,383.150102727,340.9211935554,0.4119893578,0.4463218043,10204.7703973068,15679.6283078316,0.2403271254,5.0125371862,44.6665128717,60.0817813416,1276.9953468575,5.8931644384,240.3271253664,3.74189334195438E-05,102.9973394427,0.177
BMDS_ZnSe2-ZnSe2_722,37.5170094811,2.3315946829,0,0,2,2.6666666667,10,0.7574865959,1.1212567026,0.3323276054,3.1383205657,9.8491052313,2.213605,3.79552,2.4624702879,106.7028992345,12.5532822629,50.2131290515,247.8017918693,8.0027174426,7.638672257,611.9725103156,2953.1596523435,5.9628090749,3.7032182676,1550.3303594662,3006.5111019607,1.0074009016,79.5972245084,15.1235668062,16.9469310549,82.6005972898,0.0640217395,323.2470182693,5.14213824693386E-05,90.6974643493,12.5532822629,0,12.5532822629,42.5870100768,2.8244885091,2.6487425575,611.9725103156,108.5858915739,0.3452152622,0.0627664113,623.5215299974,696.7071655901,0.2102674779,0.0847346553,7.284042033,6.1197251032,279.2477639379,3.5764301167,122.3945020631,2.26712277667685E-05,30.6613919271,1.37
BMDS_AgTe2-AgTe2_669,57.3324365831,3.8176710455,0,0,1.6666666667,2.6666666667,10,0.8094670289,1.0952664888,0.2971572517,3.1972683958,10.2223117807,3.689156,4.75419,2.8646493781,166.2579565796,15.9863419788,51.1562943322,405.7477471299,6.7142636311,6.8997051981,608.1204488737,2779.385416435,6.5863728953,4.3802577022,2310.5379788807,4031.7554470546,0.6458482159,82.2657158229,19.9509547895,55.9521969258,161.8776988774,0.0751358073,393.2640126786,6.53809414249167E-05,121.4961990389,15.9863419788,0,15.9863419788,60.8641603622,0.5435356273,0.920813298,206.5435383662,442.1822191337,0.1598634198,0.031972684,1637.8646810965,3753.5930966234,0.1055098571,1.2149619904,13.588390682,19.8230640537,639.4536791522,13.6411456105,134.285272622,3.25034305113063E-05,54.3535627279,0.045
BMDS_TeSbBr-BrSbTe_311,37.6900111234,2.1117708626,0.7666886632,0.3299252189,2,4,10,0.7315982295,1.1363081054,0.2866338874,4.1166716978,14.6763207451,5.186642,3.82003,3.1011104065,144.0835094247,16.4666867914,69.9834188634,328.9385353448,12.1853482256,11.0532635087,1336.2716331215,4692.5940683769,7.615842641,4.8165058865,1094.211337288,1366.7350036855,1.9513023848,311.5908808101,12.8440156973,23.8766958475,60.6179907508,0.0050223395,386.9671395977,0.000105428,86.4501056548,65.8667471656,4.1166716978,8.2333433957,172.3074105851,3.746171245,2.8857868602,911.4311139035,1259.2898723717,0.8645010565,0.9468344905,2626.3542097931,6290.2743543118,1.0991513433,207.7272538734,14.7253346632,57.2217366001,219.1921845519,0.9953288831,160.5501962161,3.05827540433128E-05,90.5667773527,0.123
BMDS_Ge2-Ge2_757,20.5828730774,1.3960459445,1,0,2,2,10,1,1,0.4517165008,4.0428474969,14.1550546753,10.930783,0.67988,2.4311405116,129.3711199023,16.1713899878,56.5998649573,293.6724421783,8.1261234689,8.0614379089,481.0988521368,3080.6497926744,8.5304082186,4.8514169963,4897.5054578028,12504.5273080602,1.293711199,93.8830045741,21.5200772263,128.5625504029,1351.5239182297,2.4216656507,505.3559371185,5.51686969433524E-05,161.7138998779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324
BMDS_BrAsTe-BrAsTe_38,32.2095388727,1.6644839934,0.7518765643,0.350899528,2,4,10,0.670195982,1.1666043638,0.2920058571,3.9855959173,13.7568194915,5.594913,3.31146,2.8351803506,173.3734224005,17.9351816276,65.7623326347,412.1275566267,10.0835576707,9.6511205136,1025.8923891012,4003.9296584734,7.7918400182,5.0617068149,1969.8010701845,3174.5271480928,1.34713142,202.109568964,18.6525888927,46.432192436,130.2393105861,0.0492619655,432.4371570221,9.1786281176401E-05,117.575079559,41.8487571312,1.9927979586,5.9783938759,113.5203335526,1.7138062444,1.0502045242,715.0159075554,539.2511276045,0.4184875713,0.3985595917,2374.4984796224,1851.3093035645,0.5420410447,103.9044855628,6.2175296309,63.9688144719,71.5514107045,1.9515071849,57.7911408002,3.96467153868842E-05,33.8775652967,0.072
BMDS_PbCl2-PbCl2_529,30.506421862,2.1671706162,0.6666666667,0.4714045208,2,4,3.3333333333,0.7004582673,1.1497708663,0.2924034685,4.1809968913,15.1389543613,2.079667,3.40039,2.9525531034,71.0769471528,12.542990674,71.0769471528,148.2288827887,13.2119501766,11.9952800813,1459.1679150784,5231.2633104471,7.3167445598,4.1809968913,717.4590665543,999.7181666888,2.002697511,141.9406634642,13.4377240088,13.3791900523,42.6461682917,0.0003721087,330.298754416,0.0461205767,61.0425546136,271.7647979372,12.542990674,12.542990674,718.0736730973,3.4702274198,4.2437118447,1312.4149241923,2239.3419350028,1.1288691607,1.8814486011,1793.6894763546,7454.2575476047,1.4591679151,29.7227069006,33.974780739,6.5641651194,701.1531786781,1.4755197939,313.5747668507,0.0460441815,135.4642992795,0.255
BMDS_SeMoS-SMoSe_272,37.8834083416,2.5716262935,0.6812631505,0.4364367718,1.6666666667,2.6666666667,5,0.7246405434,1.1395978315,0.3221367438,3.2508989394,9.1526192535,6.202025,3.23305,2.4193327516,52.014383031,9.7526968183,52.014383031,104.2400744931,8.3873192638,8.4165773542,650.1797878878,3249.5985798632,5.851618091,3.380934897,1262.5191121205,2333.7228216551,2.3016364491,73.7954059253,6.3717619213,5.6240551652,32.5089893944,0.0087449181,286.0791066706,5.3184706649222E-05,63.0674394251,84.5233724254,6.5017978789,32.5089893944,207.6511697567,1.3653775546,3.6377559132,416.4401541421,1025.0084356051,1.2028326076,1.3653775546,8152.0842164948,13634.6927688693,1.4856608153,4.4212225576,27.0474791761,111.4083066546,1886.8217444504,4.4774956183,331.5916918228,2.28440668474378E-05,219.7607683061,0.293
BMDS_BaI2-BaI2_479,29.8324265857,2.968002438,0.6666666667,0.4714045208,2,3.3333333333,6.6666666667,0.7210636366,1.1394681817,0.2681060049,4.9254262831,21.009499301,1.928599,4.09528,3.5042021164,261.0475930052,24.6271314156,83.732246813,628.4843937257,13.1016339131,11.6190806019,1453.9858387761,4966.7998638952,9.7523440406,6.698579745,1905.4011576238,2252.8899818977,1.0540412246,268.0909525901,24.3316058386,38.221307957,102.9414093171,0.022115164,566.4240225585,0.0001265293,162.0465247146,14.7762788494,4.9254262831,73.8813942468,47.9096214559,8.7180045211,7.2797800464,1385.2761421267,2489.8029861157,3.4477983982,3.4477983982,3020.0251254932,8302.298542822,0.0492542628,129.834236823,7.0433595849,1.1821023079,587.6033555759,0.8841632721,679.7088270701,6.6178E-05,1177.6694242933,0.034
BMDS_NbS2-NbS2_410,26.8906647492,2.1807902072,0.6666666667,0.4714045208,1.6666666667,2.6666666667,1.3333333333,0.693946204,1.153026898,0.3146217855,3.3779482539,9.8818240155,12.160542,3.07419,2.4831777962,54.0471720621,10.1338447617,54.0471720621,108.3139107608,8.715106495,8.7455080293,675.5896507768,3376.5970745825,6.080306857,3.513066184,1311.8599838784,2424.9277130157,2.3915873637,76.6794253632,6.6207785776,5.8438504792,33.7794825388,0.0090866808,297.2594463418,5.52632334335422E-05,65.5321961253,84.4487063471,6.7558965078,37.1574307927,205.5191008939,3.3103892888,3.9826009913,384.7483061174,1173.8370182247,1.2836203365,1.756533092,7977.4977143026,14522.2386767203,1.4964310765,6.4181016824,22.3282379582,84.6851627249,2297.3426074665,1.8048715315,371.5743079272,1.86428964131858E-05,265.5067327553,0.348
BMDS_AsVBi-BiVAs_301,58.153405278,3.5386394489,0.7245140539,0.2580212597,2,2,7.6666666667,0.7612337819,1.126486928,0.3172604928,3.3370038376,9.6437625571,20.929259,3.79597,2.9846507898,276.9713185199,20.0220230255,50.0550575638,697.3683967809,6.7407477519,6.7073777136,304.3347499881,2345.9136978251,6.9075979438,5.0055057564,1816.6648891835,6130.076049651,0.4071144682,85.1603379353,32.6358975316,36.3733418297,597.3236869284,0.262622202,477.1915487752,7.13050980016018E-05,160.1761842043,200.2202302553,6.6740076752,33.3700383759,527.3764157883,1.3014314967,1.601761842,135.4823558061,173.8578999384,0,0.2002202303,5468.0144882733,6150.0980726765,1.2246804084,2.1023124177,12.246804084,39.7103456673,893.3159273226,0.7618379761,93.4361074525,4.34744859961095E-05,130.143149666,0.162
BMDS_ClBiS-SBiCl_65,30.2160621723,1.6804659343,0.6711066703,0.4651254074,2,4,3.3333333333,0.6572781451,1.1771409453,0.2981482799,4.0665628974,14.3215524589,3.098817,3.18386,2.7450436718,65.0650063578,12.1996886921,65.0650063578,130.3943393038,10.4917322752,10.5283313413,813.312579472,4064.9362722011,7.3198132152,4.2292254133,1579.2903668187,2919.2635071278,2.8791265313,92.3109777701,7.9704632788,7.0351538124,40.6656289736,0.0109390542,357.8575349677,6.6529E-05,78.8913202088,272.4597141231,12.1996886921,4.0665628974,719.4376016116,2.2772752225,2.3545399176,442.4420432328,1206.142555357,1.0979719823,1.8706189328,634.5464745041,4551.0125353225,2.3830058579,11.4677073706,31.8005218574,37.2903817688,687.2491296538,0.3090994458,223.6609593548,2.03653469899789E-05,116.3036988645,0.075
BMDS_RhH2-RhH2_538,28.9387313684,1.7335552432,0.6666666667,0.4714045208,1,0,2.6666666667,0.6428867506,1.1785566408,0.3481491287,2.7071790424,6.3469054288,5.071203,1.96257,1.8454971127,2.7071790424,2.7071790424,2.7071790424,2.7285657568,5.9557938932,6.2265117975,197.0826342848,3551.8189035947,2.9778969466,0.8662972936,37.9275783837,54.9015909793,38.7234890221,78.0642148659,0.2433753959,1.5106059056,1.2401587193,0.00491353,143.4804892458,0.0303474771,12.201255944,119.1158778645,10.8287161695,21.657432339,275.8550471882,0.2165743234,2.0033124914,99.8949066636,1603.4621467981,2.7071790424,2.7613226232,6018.031939407,10687.1848491607,38.0656445148,10.4388823874,33.4610036816,57.2351793139,1339.8692670824,4.0558550336,324.8614850849,0.0303250887,166.4725608527,0.004
BMDS_ZrS2-ZrS2_468,22.5860438311,2.099168881,0.6666666667,0.4714045208,2,2.6666666667,0.6666666667,0.6575238177,1.1712380912,0.2880862953,3.6850682775,11.7604039961,4.338393,2.89699,2.573851915,58.9610924398,11.0552048325,58.9610924398,118.1617143176,9.5074761559,9.5406417704,737.0136554974,3683.594250176,6.6331228995,3.8324710086,1431.1331162449,2645.3999643596,2.6090283405,83.651049899,7.2227338239,6.3751681201,36.8506827749,0.0099128337,324.2860084189,6.02877170196873E-05,71.4903245832,88.4416386597,7.370136555,44.2208193298,218.0049542279,4.6063353469,4.6763516441,585.5573492927,1324.7820457566,1.5845793593,2.2110409665,6410.6921782475,14608.0897108345,1.5845793593,9.8022816181,16.7707457308,71.0112657072,2139.1821350812,0.8265976653,434.8380567435,8.65622538381696E-06,341.2373224953,0.002
BMDS_ClHfBr-ClHfBr_207,48.3151514304,2.5901007186,0.6889367065,0.4399099284,2,3.3333333333,4,0.7417623866,1.1307960997,0.3121492676,3.4196688489,10.1272246964,4.754385,3.56639,2.6611270069,88.9113900702,11.968840971,58.1343704305,197.2413696986,10.4641866775,9.4964203933,1151.7444682937,4088.3850922462,6.1554039279,3.710340701,747.8815772442,976.5035381342,1.6294722065,187.4645364597,10.8300912443,15.3885098198,42.6176230288,0.0022381733,295.8013554258,0.0189049724,60.8701055096,157.3047670472,8.5491721221,44.4556950351,413.1353231332,6.018617174,5.5296045286,1151.7444682937,1836.5331552765,1.470457605,1.8979162111,7821.8085579815,15697.801768873,1.1370398922,99.4764569787,34.6857011339,71.8130458259,2218.0228628824,0.784285662,415.4897651356,0.0188591488,291.3557859223,0.212
BMDS_TiTe2-TiTe2_715,28.3430377828,1.9420151756,0,0,2,2.6666666667,7.3333333333,0.6531647025,1.1734176488,0.3271954724,4.1387697526,17.1294682924,4.914477,3.25529,2.6327883291,215.2160271354,20.693848763,66.2203160417,525.2285060693,8.6914164805,8.9314651261,787.1940069453,3597.8325459387,8.5258656904,5.6701145611,2990.9233494168,5218.9886580337,0.83603149,106.4905457345,25.8259232562,72.4284706706,209.5459125743,0.0972610892,509.0686795703,8.46337026709992E-05,157.273250599,124.1630925781,4.1387697526,49.6652370312,327.1180143214,2.3177110615,3.2199628675,755.7393568255,871.2110329231,0.2069384876,0.4552646728,5042.4287403876,9515.0316612366,1.3326838603,2.7729757342,7.1724879813,4.9665237031,1550.2589862329,0.8091294866,219.354796888,4.06758291285921E-05,256.6037246614,0.077
BMDS_NiS2-NiS2_415,22.1982080707,2.0335164376,0.6649690151,0.4702040998,2,2.6666666667,2.6666666667,0.632031155,1.1839844226,0.3032174661,3.3493417871,9.7151720925,11.357864,2.33269,2.2582581113,53.5894685941,10.0480253614,53.5894685941,107.3966444043,8.6413018108,8.6714458869,669.868357426,3348.0020504152,6.0288152168,3.4833154586,1300.7503764498,2404.391988727,2.3713339853,76.0300585679,6.5647099028,5.7943612917,33.4934178713,0.0090097294,294.7420772674,5.47952316374468E-05,64.9772306703,40.1921014456,3.3493417871,20.0960507228,89.990785005,2.2440589974,2.3746833271,294.7420772674,879.2022191216,0.5693881038,0.4354144323,4486.9122317108,8266.6109450692,0.8842262318,11.2872818226,23.271226737,51.8143174469,1230.8831067703,3.0288432715,204.3098490149,3.27230692602601E-05,99.140516899,0.348
BMDS_SBiCl-ClBiS_350,34.3358894872,1.9095900808,0.6672586084,0.4705673888,2,4,3.3333333333,0.7111386797,1.1495329545,0.2973504023,3.9486349986,13.5027491841,3.192247,3.45262,2.9768420981,67.1267949763,11.8459049958,67.1267949763,139.9909566056,12.4776865956,11.328633811,1378.0736145135,4940.5321102558,6.9101112476,3.9486349986,677.5857657608,944.1581145167,1.8913961643,134.0522095677,12.6909128855,12.6356319955,40.2760769858,0.0003514285,311.9421648899,0.0435573927,57.6500709796,260.609909908,11.8459049958,7.8972699972,685.1963648571,4.5014438984,3.3918774638,1017.9581026406,2164.6417062358,1.2635631996,1.9743174993,1472.0511274803,6309.4843779225,1.4096626945,33.2830444033,25.9267374008,30.4044894893,666.5295877647,0.3104061459,252.7126399108,0.0434730182,131.8844089534,0.181
BMDS_BiSe2-BiSe2_376,44.2675743266,2.1723929487,0.6666666667,0.4714045208,2,3.6666666667,10,0.6927283131,1.1536358435,0.285910014,4.0086884833,13.9164397468,7.782731,3.47522,2.8940985137,136.2954084312,16.0347539331,64.1390157323,316.5260426391,10.2221556323,9.7571477683,781.6942542378,3772.175862758,7.6165081182,4.7302524103,1980.2921107359,3840.3235669736,1.2867890031,101.6723660012,19.3178698009,21.6469178097,105.5086808797,0.0817772451,412.8949137769,6.56823607983954E-05,115.8510971665,196.4257356803,8.0173769665,4.0086884833,521.2112800703,2.1246048961,1.6996839169,416.1018645635,954.0678590185,0.6814770422,1.2827803146,202.0378995569,3523.6371767952,0.7977290082,0.6293640919,19.8871035655,22.047786658,612.0465576258,0.2337065386,160.3475393308,1.99752947121394E-05,76.5659500305,2.538
